recharge_id,customer_id,recharge_date,recharge_amount,plan_type,plan_name,validity_days,has_discount,payment_method
8649,15,2024-01-24,239,Quarterly,₹239 Plan,28,False,Wallet
8650,3168,2024-03-07,2999,Annual,₹999 Plan,28,False,Wallet
8651,2610,2024-02-25,2999,Annual,₹239 Plan,56,False,Wallet
8652,831,2024-01-03,299,Annual,₹719 Plan,84,False,Card
8653,4409,2024-01-18,239,Monthly,₹299 Plan,365,False,Wallet
8654,4232,2024-01-18,239,Quarterly,₹2999 Plan,365,False,UPI
8655,2063,2024-02-19,2999,Annual,₹299 Plan,84,False,UPI
8656,3590,2024-01-19,2999,Quarterly,₹299 Plan,56,False,Wallet
8657,2064,2024-01-02,719,Quarterly,₹239 Plan,56,False,Card
8658,3091,2024-02-29,239,Quarterly,₹719 Plan,56,False,Wallet
8659,1201,2024-03-18,719,Monthly,₹299 Plan,84,False,Card
8660,2254,2024-01-06,299,Annual,₹299 Plan,84,True,Wallet
8661,3402,2024-03-28,239,Monthly,₹239 Plan,56,False,Netbanking
8662,3906,2024-02-14,2999,Annual,₹2999 Plan,365,False,Wallet
8663,2123,2024-01-25,719,Quarterly,₹999 Plan,28,False,Card
8664,2632,2024-03-26,2999,Quarterly,₹2999 Plan,84,False,Card
8665,1862,2024-02-16,719,Monthly,₹999 Plan,56,False,Netbanking
8666,1832,2024-02-27,299,Quarterly,₹299 Plan,365,False,UPI
8667,4011,2024-03-10,719,Annual,₹719 Plan,56,False,UPI
8668,346,2024-03-02,239,Quarterly,₹999 Plan,28,False,Wallet
8669,92,2024-01-20,299,Monthly,₹2999 Plan,84,True,Netbanking
8670,2033,2024-01-18,719,Quarterly,₹239 Plan,84,False,Wallet
8671,593,2024-03-05,299,Annual,₹239 Plan,28,False,Netbanking
8672,953,2024-01-26,999,Quarterly,₹2999 Plan,365,False,Card
8673,2305,2024-02-08,239,Quarterly,₹299 Plan,365,False,Netbanking
8674,2918,2024-02-04,999,Annual,₹299 Plan,28,False,Netbanking
8675,3719,2024-01-25,2999,Annual,₹999 Plan,84,True,Netbanking
8676,4212,2024-02-16,999,Quarterly,₹239 Plan,28,False,Wallet
8677,583,2024-01-03,2999,Annual,₹999 Plan,365,True,UPI
8678,4070,2024-03-27,999,Quarterly,₹239 Plan,56,True,Wallet
8679,806,2024-01-19,999,Monthly,₹299 Plan,84,False,UPI
8680,703,2024-01-14,719,Quarterly,₹999 Plan,28,False,UPI
8681,1091,2024-03-02,299,Quarterly,₹999 Plan,56,True,Netbanking
8682,2617,2024-01-13,2999,Annual,₹999 Plan,56,False,UPI
8683,4738,2024-03-02,999,Annual,₹999 Plan,28,False,Netbanking
8684,276,2024-02-05,2999,Quarterly,₹999 Plan,56,False,Netbanking
8685,536,2024-02-14,2999,Annual,₹239 Plan,365,False,UPI
8686,3764,2024-01-07,999,Monthly,₹299 Plan,56,False,UPI
8687,3291,2024-01-24,239,Quarterly,₹239 Plan,56,True,Netbanking
8688,906,2024-03-28,239,Monthly,₹239 Plan,365,False,Wallet
8689,3527,2024-03-16,239,Annual,₹999 Plan,28,False,Netbanking
8690,3851,2024-01-24,239,Annual,₹719 Plan,84,False,Netbanking
8691,4185,2024-02-28,239,Monthly,₹999 Plan,56,True,Card
8692,4215,2024-01-26,299,Monthly,₹999 Plan,365,False,Card
8693,1990,2024-03-04,299,Monthly,₹2999 Plan,28,False,UPI
8694,1147,2024-03-12,999,Monthly,₹2999 Plan,84,False,UPI
8695,2793,2024-02-13,299,Monthly,₹239 Plan,28,True,Wallet
8696,878,2024-02-02,299,Monthly,₹719 Plan,365,False,Wallet
8697,2520,2024-01-02,2999,Monthly,₹299 Plan,28,False,Wallet
8698,2253,2024-02-08,999,Monthly,₹299 Plan,365,False,Card
8699,3333,2024-01-14,719,Annual,₹2999 Plan,84,False,Card
8700,4229,2024-02-16,999,Monthly,₹719 Plan,28,False,UPI
8701,1027,2024-02-19,299,Monthly,₹2999 Plan,365,False,UPI
8702,3575,2024-03-26,2999,Quarterly,₹719 Plan,28,True,Card
8703,2434,2024-01-29,299,Monthly,₹999 Plan,365,True,Card
8704,2752,2024-03-26,719,Quarterly,₹999 Plan,28,False,UPI
8705,2221,2024-03-26,239,Monthly,₹299 Plan,84,False,Card
8706,492,2024-01-15,719,Annual,₹999 Plan,56,True,Netbanking
8707,3113,2024-01-31,299,Quarterly,₹299 Plan,28,False,UPI
8708,1489,2024-02-09,299,Quarterly,₹299 Plan,365,False,Wallet
8709,4247,2024-02-19,719,Monthly,₹299 Plan,28,False,Card
8710,3912,2024-02-05,999,Annual,₹2999 Plan,28,False,UPI
8711,2933,2024-02-04,719,Monthly,₹719 Plan,28,False,UPI
8712,743,2024-03-22,2999,Annual,₹299 Plan,84,False,UPI
8713,3820,2024-01-31,2999,Annual,₹239 Plan,28,False,UPI
8714,1003,2024-03-15,999,Quarterly,₹239 Plan,84,False,Card
8715,4109,2024-01-05,999,Annual,₹2999 Plan,56,False,UPI
8716,583,2024-03-11,999,Annual,₹999 Plan,84,False,UPI
8717,4590,2024-02-06,719,Annual,₹239 Plan,28,False,Wallet
8718,3545,2024-01-20,719,Annual,₹2999 Plan,365,False,Netbanking
8719,3523,2024-02-27,2999,Quarterly,₹239 Plan,365,False,UPI
8720,4080,2024-01-06,719,Monthly,₹239 Plan,84,False,Card
8721,4160,2024-03-16,299,Quarterly,₹2999 Plan,84,True,Netbanking
8722,2072,2024-02-28,999,Annual,₹719 Plan,365,True,UPI
8723,4878,2024-03-19,239,Quarterly,₹999 Plan,28,False,Card
8724,841,2024-02-07,239,Annual,₹719 Plan,84,True,UPI
8725,1917,2024-03-17,999,Quarterly,₹999 Plan,56,False,Card
8726,2061,2024-02-25,999,Monthly,₹239 Plan,56,False,Netbanking
8727,2531,2024-01-14,719,Quarterly,₹2999 Plan,84,False,UPI
8728,4893,2024-03-25,299,Quarterly,₹2999 Plan,56,True,UPI
8729,822,2024-01-06,2999,Monthly,₹239 Plan,84,False,Card
8730,1058,2024-02-04,2999,Annual,₹239 Plan,28,True,Card
8731,4457,2024-02-09,299,Monthly,₹999 Plan,28,False,Wallet
8732,1163,2024-02-29,719,Monthly,₹719 Plan,84,False,Netbanking
8733,4293,2024-01-29,239,Monthly,₹999 Plan,56,False,Wallet
8734,311,2024-02-28,999,Monthly,₹2999 Plan,365,True,Card
8735,3298,2024-03-07,719,Quarterly,₹299 Plan,28,False,Netbanking
8736,3809,2024-03-09,239,Annual,₹299 Plan,56,True,Card
8737,858,2024-01-09,719,Annual,₹299 Plan,84,False,Wallet
8738,677,2024-01-20,719,Annual,₹2999 Plan,365,False,Netbanking
8739,4661,2024-02-05,999,Monthly,₹999 Plan,28,False,UPI
8740,3253,2024-02-05,719,Quarterly,₹999 Plan,365,True,Netbanking
8741,882,2024-01-15,299,Monthly,₹999 Plan,84,True,Card
8742,1151,2024-01-07,719,Monthly,₹719 Plan,365,False,UPI
8743,3442,2024-03-23,2999,Quarterly,₹299 Plan,84,False,Wallet
8744,4430,2024-03-15,999,Monthly,₹239 Plan,84,False,Card
8745,610,2024-01-19,299,Quarterly,₹999 Plan,28,False,Netbanking
8746,1993,2024-03-23,299,Quarterly,₹299 Plan,84,False,Wallet
8747,4585,2024-01-26,2999,Annual,₹719 Plan,84,False,Netbanking
8748,2682,2024-03-26,2999,Monthly,₹239 Plan,365,False,Card
8749,3747,2024-01-21,299,Annual,₹299 Plan,365,False,Netbanking
8750,4063,2024-01-21,239,Quarterly,₹299 Plan,84,False,Card
8751,2255,2024-02-29,2999,Monthly,₹999 Plan,56,True,UPI
8752,3137,2024-01-26,299,Annual,₹999 Plan,56,False,Netbanking
8753,2651,2024-03-18,719,Quarterly,₹999 Plan,365,False,Card
8754,3003,2024-03-04,239,Quarterly,₹299 Plan,365,False,UPI
8755,1730,2024-01-18,2999,Annual,₹2999 Plan,365,False,UPI
8756,2140,2024-02-19,719,Annual,₹719 Plan,56,True,UPI
8757,3191,2024-01-06,299,Quarterly,₹999 Plan,84,False,Netbanking
8758,868,2024-01-10,2999,Annual,₹719 Plan,56,True,Card
8759,3953,2024-01-16,239,Monthly,₹299 Plan,365,True,UPI
8760,4717,2024-03-01,999,Annual,₹719 Plan,56,True,Wallet
8761,2097,2024-02-02,999,Annual,₹239 Plan,84,False,Netbanking
8762,1155,2024-02-11,719,Quarterly,₹2999 Plan,84,True,UPI
8763,3894,2024-02-25,999,Monthly,₹999 Plan,28,False,UPI
8764,3724,2024-01-02,2999,Monthly,₹239 Plan,28,False,UPI
8765,1842,2024-02-12,999,Monthly,₹719 Plan,28,False,Netbanking
8766,1291,2024-03-27,239,Annual,₹299 Plan,84,False,Card
8767,686,2024-03-30,999,Quarterly,₹239 Plan,56,True,Netbanking
8768,3010,2024-03-24,299,Quarterly,₹719 Plan,28,False,Netbanking
8769,2210,2024-03-25,999,Quarterly,₹2999 Plan,84,False,Wallet
8770,3420,2024-03-04,299,Annual,₹239 Plan,56,False,UPI
8771,1210,2024-02-19,2999,Annual,₹2999 Plan,56,True,Netbanking
8772,3799,2024-02-12,719,Quarterly,₹999 Plan,56,False,UPI
8773,2786,2024-01-26,239,Quarterly,₹299 Plan,56,False,Netbanking
8774,4604,2024-03-29,719,Monthly,₹719 Plan,84,False,Card
8775,4830,2024-03-11,999,Quarterly,₹999 Plan,365,False,Netbanking
8776,3313,2024-01-28,999,Monthly,₹999 Plan,84,False,Wallet
8777,4958,2024-02-29,239,Annual,₹999 Plan,84,False,Wallet
8778,1925,2024-03-16,999,Annual,₹299 Plan,28,False,Card
8779,1049,2024-02-06,299,Quarterly,₹999 Plan,84,False,Netbanking
8780,1449,2024-02-12,719,Annual,₹239 Plan,84,False,Netbanking
8781,2585,2024-01-23,999,Monthly,₹999 Plan,84,False,UPI
8782,2931,2024-02-22,2999,Quarterly,₹719 Plan,28,True,Card
8783,772,2024-03-09,299,Annual,₹999 Plan,365,True,Netbanking
8784,2263,2024-01-14,2999,Annual,₹719 Plan,56,False,Card
8785,3758,2024-02-04,239,Monthly,₹239 Plan,84,False,Wallet
8786,4830,2024-03-17,2999,Quarterly,₹719 Plan,56,False,Card
8787,2211,2024-03-08,299,Quarterly,₹999 Plan,56,False,UPI
8788,3523,2024-03-17,999,Quarterly,₹299 Plan,28,True,Card
8789,2478,2024-03-18,2999,Monthly,₹299 Plan,84,True,Card
8790,2615,2024-02-16,239,Monthly,₹2999 Plan,365,True,UPI
8791,4415,2024-03-03,999,Monthly,₹999 Plan,56,False,Netbanking
8792,1017,2024-01-18,2999,Annual,₹2999 Plan,84,False,Card
8793,4478,2024-02-01,299,Monthly,₹999 Plan,84,True,Wallet
8794,1271,2024-03-29,299,Annual,₹239 Plan,28,True,Wallet
8795,3218,2024-02-01,719,Monthly,₹719 Plan,365,False,Wallet
8796,3833,2024-01-26,2999,Monthly,₹719 Plan,84,True,Card
8797,3858,2024-01-19,999,Annual,₹299 Plan,56,False,Wallet
8798,3356,2024-02-06,999,Quarterly,₹299 Plan,84,False,UPI
8799,2695,2024-01-12,299,Annual,₹719 Plan,56,False,Netbanking
8800,2724,2024-02-05,719,Monthly,₹2999 Plan,84,True,Card
8801,3892,2024-03-26,299,Annual,₹999 Plan,56,True,Wallet
8802,3748,2024-02-07,719,Quarterly,₹719 Plan,365,False,Wallet
8803,1386,2024-03-11,299,Monthly,₹299 Plan,365,True,Card
8804,1429,2024-03-24,299,Annual,₹999 Plan,28,True,Netbanking
8805,4342,2024-03-22,999,Annual,₹299 Plan,56,True,UPI
8806,2882,2024-03-15,299,Annual,₹719 Plan,56,False,Netbanking
8807,1321,2024-01-01,2999,Quarterly,₹299 Plan,365,False,UPI
8808,2869,2024-01-15,2999,Monthly,₹299 Plan,365,False,Card
8809,3080,2024-03-25,299,Annual,₹299 Plan,28,False,Netbanking
8810,1512,2024-03-15,239,Annual,₹719 Plan,28,False,UPI
8811,2975,2024-01-03,2999,Quarterly,₹239 Plan,365,False,Netbanking
8812,699,2024-02-25,719,Quarterly,₹239 Plan,365,True,Card
8813,597,2024-02-20,719,Monthly,₹299 Plan,56,False,Card
8814,2394,2024-01-26,239,Quarterly,₹299 Plan,28,False,Netbanking
8815,4464,2024-01-11,719,Quarterly,₹239 Plan,28,True,Wallet
8816,2825,2024-03-01,719,Monthly,₹719 Plan,28,False,UPI
8817,1971,2024-02-10,239,Monthly,₹719 Plan,365,True,Wallet
8818,703,2024-03-07,239,Quarterly,₹999 Plan,56,False,Netbanking
8819,3114,2024-03-07,719,Quarterly,₹2999 Plan,28,False,Netbanking
8820,2151,2024-03-30,2999,Monthly,₹719 Plan,365,True,UPI
8821,4643,2024-01-18,239,Quarterly,₹999 Plan,56,False,Netbanking
8822,1347,2024-01-14,719,Monthly,₹239 Plan,365,True,UPI
8823,804,2024-03-18,999,Annual,₹299 Plan,84,False,UPI
8824,4793,2024-03-19,299,Monthly,₹2999 Plan,56,False,UPI
8825,3312,2024-02-17,299,Monthly,₹299 Plan,56,False,UPI
8826,1328,2024-03-26,719,Quarterly,₹299 Plan,56,False,Card
8827,1718,2024-02-22,299,Monthly,₹299 Plan,365,False,Card
8828,772,2024-03-09,999,Quarterly,₹719 Plan,365,False,Wallet
8829,2171,2024-01-07,239,Monthly,₹239 Plan,84,False,Card
8830,3594,2024-03-12,999,Annual,₹299 Plan,56,True,Netbanking
8831,3793,2024-02-10,2999,Annual,₹2999 Plan,56,False,Wallet
8832,2322,2024-01-02,239,Annual,₹719 Plan,84,False,Wallet
8833,4798,2024-03-10,239,Quarterly,₹239 Plan,365,False,UPI
8834,2967,2024-02-11,2999,Annual,₹299 Plan,56,False,Wallet
8835,190,2024-02-20,239,Monthly,₹299 Plan,56,False,Netbanking
8836,4535,2024-01-04,299,Quarterly,₹239 Plan,84,False,Wallet
8837,2938,2024-03-24,299,Quarterly,₹719 Plan,28,True,Wallet
8838,2212,2024-03-31,299,Annual,₹999 Plan,28,True,Card
8839,2842,2024-03-07,299,Monthly,₹999 Plan,56,False,UPI
8840,4109,2024-03-04,299,Monthly,₹719 Plan,28,True,Card
8841,134,2024-01-20,299,Annual,₹999 Plan,365,True,Card
8842,505,2024-01-27,239,Annual,₹299 Plan,84,False,Card
8843,3101,2024-02-16,719,Annual,₹719 Plan,365,False,Card
8844,3812,2024-03-05,2999,Annual,₹999 Plan,56,False,Card
8845,2856,2024-01-31,239,Annual,₹2999 Plan,365,True,Card
8846,4973,2024-02-15,2999,Quarterly,₹719 Plan,84,False,Wallet
8847,2708,2024-01-03,299,Annual,₹299 Plan,84,False,Netbanking
8848,3900,2024-01-17,299,Annual,₹719 Plan,56,False,Card
8849,1424,2024-03-25,999,Quarterly,₹239 Plan,28,True,Wallet
8850,1748,2024-03-26,239,Quarterly,₹719 Plan,84,False,UPI
8851,3904,2024-02-11,239,Annual,₹299 Plan,28,False,UPI
8852,787,2024-01-22,999,Quarterly,₹2999 Plan,84,False,Wallet
8853,957,2024-02-10,299,Annual,₹2999 Plan,28,True,Netbanking
8854,3736,2024-03-18,2999,Quarterly,₹299 Plan,365,True,Netbanking
8855,1376,2024-02-12,299,Annual,₹239 Plan,84,False,Netbanking
8856,4136,2024-02-28,299,Monthly,₹239 Plan,56,False,Netbanking
8857,2061,2024-01-12,999,Quarterly,₹719 Plan,56,True,Card
8858,2574,2024-03-09,2999,Quarterly,₹999 Plan,56,False,Wallet
8859,3591,2024-01-23,299,Monthly,₹2999 Plan,84,False,Netbanking
8860,4089,2024-03-28,299,Monthly,₹719 Plan,56,False,UPI
8861,4416,2024-01-09,999,Annual,₹999 Plan,365,False,Card
8862,2102,2024-01-07,719,Monthly,₹239 Plan,365,False,Card
8863,1146,2024-02-21,299,Annual,₹239 Plan,365,False,UPI
8864,3339,2024-01-07,999,Quarterly,₹299 Plan,28,False,Netbanking
8865,1893,2024-01-18,239,Annual,₹719 Plan,56,False,UPI
8866,2281,2024-03-04,2999,Monthly,₹239 Plan,28,True,Netbanking
8867,1125,2024-03-25,999,Quarterly,₹2999 Plan,28,False,UPI
8868,3450,2024-01-01,239,Annual,₹239 Plan,28,False,UPI
8869,1945,2024-02-15,999,Monthly,₹299 Plan,28,False,Card
8870,3463,2024-01-02,299,Annual,₹999 Plan,365,False,Netbanking
8871,4261,2024-03-28,2999,Quarterly,₹239 Plan,365,False,Card
8872,1010,2024-01-14,719,Monthly,₹719 Plan,28,False,Wallet
8873,1833,2024-03-04,2999,Annual,₹2999 Plan,365,False,Wallet
8874,867,2024-02-18,299,Annual,₹719 Plan,84,False,Wallet
8875,3977,2024-01-03,239,Quarterly,₹2999 Plan,365,True,Card
8876,819,2024-01-21,299,Quarterly,₹999 Plan,365,True,UPI
8877,3905,2024-02-03,239,Quarterly,₹2999 Plan,84,False,Netbanking
8878,4330,2024-02-21,299,Quarterly,₹239 Plan,56,True,Card
8879,4331,2024-02-24,999,Quarterly,₹719 Plan,84,True,UPI
8880,4572,2024-01-20,239,Quarterly,₹2999 Plan,28,False,Netbanking
8881,2021,2024-02-07,239,Monthly,₹719 Plan,28,True,Card
8882,3416,2024-03-13,239,Annual,₹239 Plan,84,False,UPI
8883,3511,2024-02-17,299,Monthly,₹299 Plan,28,False,UPI
8884,1857,2024-01-15,299,Annual,₹239 Plan,84,True,Netbanking
8885,1516,2024-02-25,2999,Monthly,₹999 Plan,84,False,UPI
8886,487,2024-01-09,999,Monthly,₹299 Plan,84,False,Netbanking
8887,4325,2024-01-13,719,Monthly,₹2999 Plan,56,False,Wallet
8888,487,2024-02-01,719,Quarterly,₹999 Plan,56,False,UPI
8889,2702,2024-01-20,299,Quarterly,₹299 Plan,56,False,Card
8890,1382,2024-01-21,299,Annual,₹999 Plan,28,False,Card
8891,867,2024-03-23,239,Annual,₹719 Plan,56,False,UPI
8892,395,2024-01-27,2999,Monthly,₹719 Plan,56,False,Netbanking
8893,978,2024-02-29,2999,Quarterly,₹719 Plan,84,False,Wallet
8894,4544,2024-03-15,999,Annual,₹299 Plan,28,False,Wallet
8895,2161,2024-01-15,2999,Monthly,₹2999 Plan,365,False,Netbanking
8896,4937,2024-01-08,239,Quarterly,₹299 Plan,365,False,Card
8897,423,2024-02-29,999,Annual,₹999 Plan,365,False,Card
8898,4560,2024-03-13,999,Monthly,₹2999 Plan,84,True,UPI
8899,568,2024-02-06,239,Quarterly,₹719 Plan,56,False,Card
8900,4306,2024-01-20,719,Quarterly,₹239 Plan,365,False,Netbanking
8901,3523,2024-02-21,719,Quarterly,₹239 Plan,56,True,Wallet
8902,4463,2024-01-10,2999,Quarterly,₹719 Plan,28,False,UPI
8903,4666,2024-01-19,999,Monthly,₹999 Plan,84,False,Wallet
8904,3368,2024-01-10,2999,Annual,₹299 Plan,84,True,Wallet
8905,3360,2024-01-22,719,Annual,₹999 Plan,28,False,UPI
8906,4935,2024-02-17,299,Monthly,₹719 Plan,28,True,Wallet
8907,931,2024-01-25,719,Quarterly,₹719 Plan,28,True,Card
8908,4200,2024-01-24,2999,Annual,₹299 Plan,56,True,Card
8909,3790,2024-01-26,999,Annual,₹719 Plan,365,False,Netbanking
8910,2177,2024-01-15,299,Quarterly,₹239 Plan,28,True,UPI
8911,3238,2024-02-04,999,Quarterly,₹2999 Plan,84,False,UPI
8912,105,2024-03-04,299,Annual,₹239 Plan,56,False,Wallet
8913,3948,2024-01-07,299,Quarterly,₹299 Plan,365,False,Wallet
8914,391,2024-03-31,299,Annual,₹999 Plan,365,False,Card
8915,1518,2024-02-23,999,Monthly,₹999 Plan,56,False,Netbanking
8916,760,2024-02-29,299,Monthly,₹239 Plan,84,False,Card
8917,4686,2024-01-05,2999,Monthly,₹2999 Plan,56,True,Netbanking
8918,1523,2024-03-17,719,Annual,₹719 Plan,365,False,Wallet
8919,4757,2024-01-04,239,Quarterly,₹999 Plan,365,False,Card
8920,4981,2024-01-11,999,Quarterly,₹719 Plan,28,False,UPI
8921,4635,2024-01-29,239,Annual,₹2999 Plan,56,True,Netbanking
8922,1947,2024-01-08,2999,Quarterly,₹999 Plan,84,False,Netbanking
8923,1485,2024-02-18,999,Quarterly,₹239 Plan,365,False,Card
8924,3245,2024-02-12,2999,Quarterly,₹2999 Plan,28,False,UPI
8925,2802,2024-01-18,299,Annual,₹2999 Plan,28,False,Netbanking
8926,50,2024-02-26,2999,Monthly,₹999 Plan,84,True,Card
8927,2880,2024-03-30,719,Monthly,₹999 Plan,84,False,Card
8928,1255,2024-02-18,719,Monthly,₹999 Plan,28,False,Wallet
8929,1240,2024-01-18,719,Annual,₹719 Plan,365,True,Card
8930,4173,2024-01-24,239,Monthly,₹239 Plan,28,False,UPI
8931,2733,2024-02-04,999,Annual,₹719 Plan,28,False,Card
8932,3668,2024-03-02,299,Annual,₹999 Plan,365,True,UPI
8933,3396,2024-03-22,999,Monthly,₹239 Plan,84,True,Wallet
8934,217,2024-02-14,239,Quarterly,₹2999 Plan,28,False,Wallet
8935,1221,2024-01-29,999,Quarterly,₹299 Plan,84,False,Netbanking
8936,2958,2024-03-05,2999,Monthly,₹999 Plan,56,False,Netbanking
8937,1650,2024-01-17,999,Monthly,₹299 Plan,28,False,UPI
8938,549,2024-03-04,2999,Monthly,₹2999 Plan,365,False,Wallet
8939,3772,2024-02-24,999,Quarterly,₹299 Plan,84,True,Netbanking
8940,3215,2024-03-28,239,Quarterly,₹719 Plan,28,False,UPI
8941,2115,2024-03-07,239,Annual,₹719 Plan,365,False,Netbanking
8942,4747,2024-02-06,999,Quarterly,₹999 Plan,28,False,Wallet
8943,4180,2024-02-25,999,Annual,₹719 Plan,84,False,Card
8944,119,2024-01-22,299,Monthly,₹299 Plan,28,False,Card
8945,2232,2024-03-25,299,Quarterly,₹719 Plan,56,True,Wallet
8946,1322,2024-02-26,239,Annual,₹719 Plan,56,False,Netbanking
8947,3310,2024-03-20,299,Annual,₹999 Plan,28,False,Wallet
8948,4135,2024-03-21,719,Monthly,₹999 Plan,28,False,Card
8949,2774,2024-03-02,999,Monthly,₹999 Plan,84,True,Wallet
8950,4511,2024-01-02,299,Quarterly,₹299 Plan,84,True,UPI
8951,2981,2024-02-02,719,Quarterly,₹999 Plan,84,False,UPI
8952,1890,2024-02-14,719,Annual,₹299 Plan,84,True,Card
8953,4620,2024-01-31,2999,Quarterly,₹299 Plan,28,False,UPI
8954,3743,2024-02-28,299,Monthly,₹999 Plan,84,False,UPI
8955,3629,2024-01-12,999,Quarterly,₹999 Plan,28,False,Card
8956,3051,2024-01-17,999,Quarterly,₹2999 Plan,28,False,Card
8957,2726,2024-03-06,719,Monthly,₹299 Plan,56,False,UPI
8958,3518,2024-03-28,299,Monthly,₹999 Plan,28,False,Card
8959,1935,2024-02-02,2999,Monthly,₹299 Plan,365,True,UPI
8960,3778,2024-01-15,239,Annual,₹999 Plan,84,False,Card
8961,739,2024-03-13,299,Quarterly,₹2999 Plan,56,False,Netbanking
8962,2521,2024-01-12,239,Quarterly,₹719 Plan,28,False,Wallet
8963,2134,2024-02-13,999,Monthly,₹299 Plan,28,False,UPI
8964,374,2024-02-21,999,Annual,₹2999 Plan,84,True,Wallet
8965,1228,2024-01-05,719,Annual,₹239 Plan,28,False,Netbanking
8966,3851,2024-03-06,999,Quarterly,₹2999 Plan,56,True,UPI
8967,2710,2024-02-14,239,Quarterly,₹239 Plan,56,False,Netbanking
8968,2530,2024-02-22,719,Quarterly,₹299 Plan,84,True,UPI
8969,1206,2024-01-28,239,Quarterly,₹2999 Plan,28,False,Wallet
8970,4021,2024-01-21,2999,Annual,₹239 Plan,28,True,Card
8971,2499,2024-01-14,999,Quarterly,₹239 Plan,28,False,Netbanking
8972,976,2024-01-01,239,Monthly,₹239 Plan,365,False,UPI
8973,3061,2024-01-22,999,Quarterly,₹2999 Plan,28,False,Card
8974,3374,2024-01-04,999,Annual,₹999 Plan,84,False,Card
8975,2289,2024-01-08,999,Monthly,₹239 Plan,56,False,Wallet
8976,4906,2024-03-06,299,Quarterly,₹2999 Plan,84,False,Netbanking
8977,3824,2024-01-16,2999,Quarterly,₹719 Plan,56,False,Wallet
8978,4456,2024-01-16,999,Quarterly,₹719 Plan,365,False,Netbanking
8979,2809,2024-02-13,239,Quarterly,₹999 Plan,28,False,Card
8980,4962,2024-02-05,999,Monthly,₹999 Plan,28,False,Card
8981,3246,2024-02-18,2999,Annual,₹999 Plan,84,False,Card
8982,4079,2024-02-28,239,Monthly,₹719 Plan,365,True,UPI
8983,1554,2024-01-12,239,Annual,₹719 Plan,56,False,Wallet
8984,3484,2024-03-04,299,Quarterly,₹299 Plan,365,False,Card
8985,3635,2024-02-13,239,Annual,₹239 Plan,84,False,Netbanking
8986,546,2024-01-26,999,Annual,₹999 Plan,365,True,UPI
8987,3818,2024-03-20,299,Quarterly,₹719 Plan,365,False,Card
8988,4717,2024-02-28,719,Annual,₹239 Plan,84,True,Card
8989,931,2024-01-07,299,Quarterly,₹299 Plan,84,False,UPI
8990,3866,2024-02-29,299,Monthly,₹2999 Plan,365,False,Wallet
8991,4292,2024-03-17,719,Quarterly,₹719 Plan,365,False,Wallet
8992,67,2024-03-12,239,Monthly,₹719 Plan,28,False,UPI
8993,4125,2024-03-31,239,Annual,₹239 Plan,365,False,Wallet
8994,3519,2024-01-31,239,Monthly,₹719 Plan,84,False,Card
8995,1836,2024-03-12,299,Annual,₹2999 Plan,28,False,UPI
8996,3865,2024-03-19,719,Quarterly,₹719 Plan,28,False,UPI
8997,1810,2024-03-15,299,Annual,₹299 Plan,56,False,Wallet
8998,1525,2024-02-06,719,Monthly,₹299 Plan,84,False,Wallet
8999,2105,2024-03-02,999,Annual,₹2999 Plan,365,False,UPI
9000,474,2024-02-15,999,Annual,₹299 Plan,84,False,Card
9001,2825,2024-03-06,299,Annual,₹719 Plan,28,True,Card
9002,48,2024-03-09,2999,Annual,₹299 Plan,56,False,Netbanking
9003,4691,2024-03-29,239,Quarterly,₹299 Plan,28,False,Wallet
9004,2106,2024-01-03,299,Quarterly,₹299 Plan,28,False,Card
